"TABLE_NAME","COLUMN_NAME","CONSTRAINT_NAME","REFERENCED_TABLE_NAME","REFERENCED_COLUMN_NAME"
servcompservdetailbilltype,servCompVersionID,srvCmpSrvDtlBllTyp_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailbilltypecode,servCompServDetailID,srvCmpSrvDtlBllTypCd_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailbilltypecode,servCompServID,srvCmpSrvDtlBllTypCd_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailbilltypecode,servCompVersionID,srvCmpSrvDtlBllTypCd_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetaildiag,diagnosisSetCatID,srvCmpSrvDtlDg_dgnssStCt1,diagnosissetcat,diagnosisSetCatID
servcompservdetaildiag,servCompServDetailID,srvCmpSrvDtlDg_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetaildiag,servCompServID,srvCmpSrvDtlDg_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetaildiag,servCompVersionID,srvCmpSrvDtlDg_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetaildiagcode,servCompServDetailID,srvCmpSrvDtlDgCd_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetaildiagcode,servCompServID,srvCmpSrvDtlDgCd_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetaildiagcode,servCompVersionID,srvCmpSrvDtlDgCd_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailmodifier,servCompServDetailID,srvCmpSrvDtlMdfr_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailmodifier,servCompServID,srvCmpSrvDtlMdfr_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailmodifier,servCompVersionID,srvCmpSrvDtlMdfr_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailpos,placeOfServiceSetCatID,srvCmpSrvDtlPs_plcfSrvcStCt1,placeofservicesetcat,placeOfServiceSetCatID
servcompservdetailpos,servCompServDetailID,srvCmpSrvDtlPs_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailpos,servCompServID,srvCmpSrvDtlPs_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailpos,servCompVersionID,srvCmpSrvDtlPs_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailposcode,servCompServDetailID,srvCmpSrvDtlPsCd_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailposcode,servCompServID,srvCmpSrvDtlPsCd_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailposcode,servCompVersionID,srvCmpSrvDtlPsCd_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailproc,procedureSetCatID,srvCmpSrvDtlPrc_prcdrStCt1,proceduresetcat,procedureSetCatID
servcompservdetailproc,servCompServDetailID,srvCmpSrvDtlPrc_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailproc,servCompServID,srvCmpSrvDtlPrc_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailproc,servCompVersionID,srvCmpSrvDtlPrc_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailproccode,servCompServDetailID,srvCmpSrvDtlPrcCd_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailproccode,servCompServID,srvCmpSrvDtlPrcCd_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailproccode,servCompVersionID,srvCmpSrvDtlPrcCd_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailprovcode,servCompServDetailID,srvCmpSrvDtlPrvCd_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailprovcode,servCompServID,srvCmpSrvDtlPrvCd_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailprovcode,servCompVersionID,srvCmpSrvDtlPrvCd_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailprovsplty,provSpecialtySetCatID,srvCmpSrvDtlPrvSplty_prvSpcltyStCt1,provspecialtysetcat,provSpecialtySetCatID
servcompservdetailprovsplty,servCompServDetailID,srvCmpSrvDtlPrvSplty_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailprovsplty,servCompServID,srvCmpSrvDtlPrvSplty_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailprovsplty,servCompVersionID,srvCmpSrvDtlPrvSplty_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailrevcode,servCompServDetailID,srvCmpSrvDtlRvCd_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailrevcode,servCompServID,srvCmpSrvDtlRvCd_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailrevcode,servCompVersionID,srvCmpSrvDtlRvCd_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailrevenue,revenueSetCatID,srvCmpSrvDtlRvn_rvnStCt1,revenuesetcat,revenueSetCatID
servcompservdetailrevenue,servCompServDetailID,srvCmpSrvDtlRvn_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailrevenue,servCompServID,srvCmpSrvDtlRvn_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailrevenue,servCompVersionID,srvCmpSrvDtlRvn_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompsetdetail,servCompSetID,srvCmpStDtl_srvCmpSt1,servcompset,servCompSetID
servcompsetdetailassign,servCompSetDetailID,srvCmpStDtlssgn_srvCmpStDtl1,servcompsetdetail,servCompSetDetailID
servcompsetdetailassign,servCompSetID,srvCmpStDtlssgn_srvCmpStDtl1,servcompsetdetail,servCompSetID
servcompsetnote,servCompSetID,srvCmpStNt_srvCmpSt1,servcompset,servCompSetID
servcompvalidation,servCompVersionID,srvCmpVldtn_srvCmp1,servcomp,servCompVersionID
serviceareaaffiliation,serviceAreaID,srvcrffltn_srvcr1,servicearea,serviceAreaID
serviceareaaffiliationnetpt,serviceAreaAffiliationID,srvcrffltnNtPT_srvcrffltn1,serviceareaaffiliation,serviceAreaAffiliationID
serviceareacounty,serviceAreaID,srvcrCnty_srvcrRgn1,servicearearegion,serviceAreaID
serviceareacounty,serviceAreaRegionID,srvcrCnty_srvcrRgn1,servicearearegion,serviceAreaRegionID
serviceareanote,serviceAreaID,srvcrNt_srvcr1,servicearea,serviceAreaID
serviceareapostal,serviceAreaID,srvcrPstl_srvcrRgn1,servicearearegion,serviceAreaID
serviceareapostal,serviceAreaRegionID,srvcrPstl_srvcrRgn1,servicearearegion,serviceAreaRegionID
servicearearegion,serviceAreaID,srvcrRgn_srvcr1,servicearea,serviceAreaID
servicearearegionmodifier,serviceAreaRegionID,srvcrRgnMdfr_srvcrRgn1,servicearearegion,serviceAreaRegionID
serviceplanexternalid,servicePlanID,srvcPlnxtrnlD_srvcPln1,serviceplan,servicePlanID
serviceplanfunction,servicePlanFunctionCode,srvcPlnFnctn_srvcPlnFnctnCd1,serviceplanfunctioncode,servicePlanFunctionCode
serviceplanfunction,servicePlanID,srvcPlnFnctn_srvcPln1,serviceplan,servicePlanID
settingsnote,settingID,sttngsNt_systmGnrlSttngs1,systemgeneralsettings,settingID
settingsnotedetail,noteID,sttngsNtDtl_sttngsNt1,settingsnote,noteID
settingsnotedetail,settingID,sttngsNtDtl_sttngsNt1,settingsnote,settingID
statcorrection,statCorrectionRunID,sttCrrctn_sttCrrctnRn1,statcorrectionrun,statCorrectionRunID
stoplosspolicyaggexclopertx,stoplossPolicyPeriodAggID,stplssPlcyggxclprTx_stplssPlcyPrdgg1,stoplosspolicyperiodagg,stoplossPolicyPeriodAggID
stoplosspolicyaggexclopertx,stoplossPolicyPeriodID,stplssPlcyggxclprTx_stplssPlcyPrdgg1,stoplosspolicyperiodagg,stoplossPolicyPeriodID
stoplosspolicyaggexclopertx,stoplossPolicyVersionID,stplssPlcyggxclprTx_stplssPlcyPrdgg1,stoplosspolicyperiodagg,stoplossPolicyVersionID
stoplosspolicyindivexclopertx,stoplossPolicyPeriodID,stplssPlcyndvxclprTx_stplssPlcyPrdndv1,stoplosspolicyperiodindiv,stoplossPolicyPeriodID
stoplosspolicyindivexclopertx,stoplossPolicyPeriodIndivID,stplssPlcyndvxclprTx_stplssPlcyPrdndv1,stoplosspolicyperiodindiv,stoplossPolicyPeriodIndivID
stoplosspolicyindivexclopertx,stoplossPolicyVersionID,stplssPlcyndvxclprTx_stplssPlcyPrdndv1,stoplosspolicyperiodindiv,stoplossPolicyVersionID
stoplosspolicynote,stoplossPolicyVersionID,stplssPlcyNt_stplssPlcy1,stoplosspolicy,stoplossPolicyVersionID
stoplosspolicyperiod,stoplossPolicyVersionID,stplssPlcyPrd_stplssPlcy1,stoplosspolicy,stoplossPolicyVersionID
stoplosspolicyperiodagg,stoplossPolicyPeriodID,stplssPlcyPrdgg_stplssPlcyPrd1,stoplosspolicyperiod,stoplossPolicyPeriodID
stoplosspolicyperiodagg,stoplossPolicyVersionID,stplssPlcyPrdgg_stplssPlcyPrd1,stoplosspolicyperiod,stoplossPolicyVersionID
stoplosspolicyperiodaggend,stoplossPolicyPeriodAggID,stplssPlcyPrdggnd_stplssPlcyPrdgg1,stoplosspolicyperiodagg,stoplossPolicyPeriodAggID
stoplosspolicyperiodaggend,stoplossPolicyPeriodID,stplssPlcyPrdggnd_stplssPlcyPrdgg1,stoplosspolicyperiodagg,stoplossPolicyPeriodID
stoplosspolicyperiodaggend,stoplossPolicyVersionID,stplssPlcyPrdggnd_stplssPlcyPrdgg1,stoplosspolicyperiodagg,stoplossPolicyVersionID
stoplosspolicyperiodexclpop,stoplossPolicyPeriodID,stplssPlcyPrdxclPp_stplssPlcyPrd1,stoplosspolicyperiod,stoplossPolicyPeriodID
stoplosspolicyperiodextid,stoplossPolicyPeriodID,stplssPlcyPrdxtD_stplssPlcyPrd1,stoplosspolicyperiod,stoplossPolicyPeriodID
stoplosspolicyperiodextid,stoplossPolicyVersionID,stplssPlcyPrdxtD_stplssPlcyPrd1,stoplosspolicyperiod,stoplossPolicyVersionID
stoplosspolicyperiodindiv,stoplossPolicyPeriodID,stplssPlcyPrdndv_stplssPlcyPrd1,stoplosspolicyperiod,stoplossPolicyPeriodID
stoplosspolicyperiodindiv,stoplossPolicyVersionID,stplssPlcyPrdndv_stplssPlcyPrd1,stoplosspolicyperiod,stoplossPolicyVersionID
stoplosspolicyperiodindivend,stoplossPolicyPeriodID,stplssPlcyPrdndvnd_stplssPlcyPrdndv1,stoplosspolicyperiodindiv,stoplossPolicyPeriodID
stoplosspolicyperiodindivend,stoplossPolicyPeriodIndivID,stplssPlcyPrdndvnd_stplssPlcyPrdndv1,stoplosspolicyperiodindiv,stoplossPolicyPeriodIndivID
stoplosspolicyperiodindivend,stoplossPolicyVersionID,stplssPlcyPrdndvnd_stplssPlcyPrdndv1,stoplosspolicyperiodindiv,stoplossPolicyVersionID
stoplosspolicyvalidation,stoplossPolicyVersionID,stplssPlcyVldtn_stplssPlcy1,stoplosspolicy,stoplossPolicyVersionID
supportteamaddress,supportTeamID,spprtTmddrss_spprtTm1,supportteam,supportTeamID
supportteamaddressphone,supportTeamAddressID,spprtTmddrssPhn_spprtTmddrss1,supportteamaddress,supportTeamAddressID
supportteamaddressphone,supportTeamPhoneID,spprtTmddrssPhn_spprtTmPhn1,supportteamphone,supportTeamPhoneID
supportteameleccomm,supportTeamID,spprtTmlcCmm_spprtTm1,supportteam,supportTeamID
supportteamphone,supportTeamID,spprtTmPhn_spprtTm1,supportteam,supportTeamID
surchargeschedexcludebilltype,surchargeSchedID,srchrgSchdxcldBllTyp_srchrgSchd1,surchargesched,surchargeSchedID
surchargeschedexcludeclaimtype,surchargeSchedID,srchrgSchdxcldClmTyp_srchrgSchd1,surchargesched,surchargeSchedID
surchargeschedexcludepos,surchargeSchedID,srchrgSchdxcldPs_srchrgSchd1,surchargesched,surchargeSchedID
surchargeschednote,surchargeSchedID,srchrgSchdNt_srchrgSchd1,surchargesched,surchargeSchedID
surchargeschedprovtin,surchargeSchedID,srchrgSchdPrvTN_srchrgSchd1,surchargesched,surchargeSchedID
surchargeschedrate,surchargeSchedID,srchrgSchdRt_srchrgSchd1,surchargesched,surchargeSchedID
surchargeschedratebenefit,surchargeSchedID,srchrgSchdRtBnft_srchrgSchdRt1,surchargeschedrate,surchargeSchedID
surchargeschedratebenefit,surchargeSchedRateID,srchrgSchdRtBnft_srchrgSchdRt1,surchargeschedrate,surchargeSchedRateID
surchargeschedrateexcludegovt,surchargeSchedID,srchrgSchdRtxcldGvt_srchrgSchdRt1,surchargeschedrate,surchargeSchedID
surchargeschedrateexcludegovt,surchargeSchedRateID,srchrgSchdRtxcldGvt_srchrgSchdRt1,surchargeschedrate,surchargeSchedRateID
surchargeschedrateplan,surchargeSchedID,srchrgSchdRtPln_srchrgSchdRt1,surchargeschedrate,surchargeSchedID
surchargeschedrateplan,surchargeSchedRateID,srchrgSchdRtPln_srchrgSchdRt1,surchargeschedrate,surchargeSchedRateID
syncdatafileuploaddetail,syncDataFileUploadHeaderID,syncDtFlpldDtl_syncDtFlpldHdr1,syncdatafileuploadheader,syncDataFileUploadHeaderID
sysaddressnote,sysAddressID,sysddrssNt_sysddrss1,sysaddress,sysAddressID
sysaddresstypeassign,sysAddressID,sysddrssTypssgn_sysddrss1,sysaddress,sysAddressID
sysbillingdefaultcontropttype,sysBillingDefaultValueID,sysBllngDfltCntrptTyp_sysBllngDfltVl1,sysbillingdefaultvalue,sysBillingDefaultValueID
sysfinsettingbenefittype,finActivityCode,sysFnSttngBnftTyp_fnctvtyCd1,finactivitycode,finActivityCode
sysfinsettingbenefittype,settingID,sysFnSttngBnftTyp_sysFnSttng1,sysfinsetting,settingID
sysfinsettingbillitemtype,finActivityCode,sysFnSttngBlltmTyp_fnctvtyCd1,finactivitycode,finActivityCode
sysfinsettingbillitemtype,settingID,sysFnSttngBlltmTyp_sysFnSttng1,sysfinsetting,settingID
sysfinsettingchecksummarymsg,settingID,sysFnSttngChckSmmryMsg_sysFnSttng1,sysfinsetting,settingID
sysfinsettingfinattribsched,finAttribSchedID,sysFnSttngFnttrbSchd_fnttrbSchd1,finattribsched,finAttribSchedID
sysfinsettingfinattribsched,settingID,sysFnSttngFnttrbSchd_sysFnSttng1,sysfinsetting,settingID
sysfinsettingfinattribschedap,sysFinSettingFinAttribSchedID,sysFnSttngFnttrbSchdP_sysFnSttngFnttrbSchd1,sysfinsettingfinattribsched,sysFinSettingFinAttribSchedID
sysfinsettingfpplantype,finActivityCode,sysFnSttngFPPlnTyp_fnctvtyCd1,finactivitycode,finActivityCode
sysfinsettingfpplantype,settingID,sysFnSttngFPPlnTyp_sysFnSttng1,sysfinsetting,settingID
sysfinsettinginterest,finActivityCode,sysFnSttngntrst_fnctvtyCd1,finactivitycode,finActivityCode
sysfinsettinginterest,settingID,sysFnSttngntrst_sysFnSttng1,sysfinsetting,settingID
sysfinsettingledgerentrytxtype,settingID,sysFnSttngLdgrntryTxTyp_sysFnSttng1,sysfinsetting,settingID
sysfinsettingnote,settingID,sysFnSttngNt_sysFnSttng1,sysfinsetting,settingID
sysfinsettingrecon,settingID,sysFnSttngRcn_sysFnSttng1,sysfinsetting,settingID
sysfinsettingreconibnr,settingID,sysFnSttngRcnbnr_sysFnSttng1,sysfinsetting,settingID
sysfinsettingreconibnr,sysFinSettingReconID,sysFnSttngRcnbnr_sysFnSttngRcn1,sysfinsettingrecon,sysFinSettingReconID
sysfinsettingreportutil,settingID,sysFnSttngRprttl_sysFnSttng1,sysfinsetting,settingID
sysfinsettingruleserv,settingID,sysFnSttngRlSrv_sysFnSttng1,sysfinsetting,settingID
sysfinsettingsurcharge,finActivityCode,sysFnSttngSrchrg_fnctvtyCd1,finactivitycode,finActivityCode
sysfinsettingsurcharge,settingID,sysFnSttngSrchrg_sysFnSttng1,sysfinsetting,settingID
sysmemgroupsettingsclaimfund,settingID,sysMmGrpSttngsClmFnd_sysMmGrpSttngs1,sysmemgroupsettings,settingID
sysmgdefeventtrigsetcontopttyp,sysMemGroupDefEventTriggerSetID,sysMGDfvntTrgStCntptTyp_sysMmGrpDfvntTrggrSt1,sysmemgroupdefeventtriggerset,sysMemGroupDefEventTriggerSetID
sysmgdefeventtrigsetfundsrc,sysMemGroupDefEventTriggerSetID,sysMGDfvntTrgStFndSrc_sysMmGrpDfvntTrggrSt1,sysmemgroupdefeventtriggerset,sysMemGroupDefEventTriggerSetID
sysmgdefeventtrigsetorgtype,sysMemGroupDefEventTriggerSetID,sysMGDfvntTrgStrgTyp_sysMmGrpDfvntTrggrSt1,sysmemgroupdefeventtriggerset,sysMemGroupDefEventTriggerSetID
sysmgdefeventtrigsetparentmg,sysMemGroupDefEventTriggerSetID,sysMGDfvntTrgStPrntMG_sysMmGrpDfvntTrggrSt1,sysmemgroupdefeventtriggerset,sysMemGroupDefEventTriggerSetID
sysmgdefeventtrigsetrevarr,sysMemGroupDefEventTriggerSetID,sysMGDfvntTrgStRvrr_sysMmGrpDfvntTrggrSt1,sysmemgroupdefeventtriggerset,sysMemGroupDefEventTriggerSetID
sysmgdefeventtrigsetsizedeftyp,sysMemGroupDefEventTriggerSetID,sysMGDfvntTrgStSzDfTyp_sysMmGrpDfvntTrggrSt1,sysmemgroupdefeventtriggerset,sysMemGroupDefEventTriggerSetID
sysmgdefeventtrigsetstate,sysMemGroupDefEventTriggerSetID,sysMGDfvntTrgStStt_sysMmGrpDfvntTrggrSt1,sysmemgroupdefeventtriggerset,sysMemGroupDefEventTriggerSetID
sysphonenumberlanguage,sysPhoneNumberID,sysPhnNmbrLngg_sysPhnNmbr1,sysphonenumber,sysPhoneNumberID
sysphonenumbernote,sysPhoneNumberID,sysPhnNmbrNt_sysPhnNmbr1,sysphonenumber,sysPhoneNumberID
systemcontactaddress,contactNum,systmCntctddrss_systmCntctNm1,systemcontactname,contactNum
systemcontactaddress,departmentCode,systmCntctddrss_systmCntctNm1,systemcontactname,departmentCode
systemcontactaddress,systemID,systmCntctddrss_systmCntctNm1,systemcontactname,systemID
systemcontactdepartment,systemID,systmCntctDprtmnt_systm_tbl1,system_tbl,systemID
systemcontactname,departmentCode,systmCntctNm_systmCntctDprtmnt1,systemcontactdepartment,departmentCode
systemcontactname,systemID,systmCntctNm_systmCntctDprtmnt1,systemcontactdepartment,systemID
systemcontactphone,contactNum,systmCntctPhn_systmCntctNm1,systemcontactname,contactNum
systemcontactphone,departmentCode,systmCntctPhn_systmCntctNm1,systemcontactname,departmentCode
systemcontactphone,systemID,systmCntctPhn_systmCntctNm1,systemcontactname,systemID
systemdepartmentaddress,departmentCode,systmDprtmntddrss_systmCntctDprtmnt1,systemcontactdepartment,departmentCode
systemdepartmentaddress,systemID,systmDprtmntddrss_systmCntctDprtmnt1,systemcontactdepartment,systemID
systemdepartmenthours,departmentCode,systmDprtmntHrs_systmCntctDprtmnt1,systemcontactdepartment,departmentCode
systemdepartmenthours,systemID,systmDprtmntHrs_systmCntctDprtmnt1,systemcontactdepartment,systemID
systemdepartmentphone,departmentCode,systmDprtmntPhn_systmCntctDprtmnt1,systemcontactdepartment,departmentCode
systemdepartmentphone,systemID,systmDprtmntPhn_systmCntctDprtmnt1,systemcontactdepartment,systemID
systemediresponseloop,systemEDIResponseID,systmDRspnsLp_systmDRspns1,systemediresponse,systemEDIResponseID
systemediresponsestatus,systemEDIResponseLoopID,systmDRspnsStts_systmDRspnsLp1,systemediresponseloop,systemEDIResponseLoopID
systemfederal,systemID,systmFdrl_systm_tbl1,system_tbl,systemID
systemgeneralsettings,serviceAreaID,systmGnrlSttngs_srvcr1,servicearea,serviceAreaID
systempermit,systemID,systmPrmt_systm_tbl1,system_tbl,systemID
systemstate,systemID,systmStt_systm_tbl1,system_tbl,systemID
systemworkhours,contactNum,systmWrkHrs_systmCntctNm1,systemcontactname,contactNum
systemworkhours,departmentCode,systmWrkHrs_systmCntctNm1,systemcontactname,departmentCode
systemworkhours,systemID,systmWrkHrs_systmCntctNm1,systemcontactname,systemID
taxonomybasefileuploaddetail,taxonomyBaseFileUploadHeaderID,txnmyBsFlpldDtl_txnmyBsFlpldHdr1,taxonomybasefileuploadheader,taxonomyBaseFileUploadHeaderID
taxtypecode,finActivityCode,txTypCd_fnctvtyCd1,finactivitycode,finActivityCode
thresholdparameterdetail,thresholdParameterID,thrshldPrmtrDtl_thrshldPrmtr1,thresholdparameter,thresholdParameterID
timelyfilingscheddetail,timelyFilingSchedID,tmlyFlngSchdDtl_tmlyFlngSchd1,timelyfilingsched,timelyFilingSchedID
timelyfilingscheddetailbencode,timelyFilingSchedDetailID,tmlyFlngSchdDtlBnCd_tmlyFlngSchdDtl1,timelyfilingscheddetail,timelyFilingSchedDetailID
timelyfilingscheddetailbencode,timelyFilingSchedID,tmlyFlngSchdDtlBnCd_tmlyFlngSchd1,timelyfilingsched,timelyFilingSchedID
timelyfilingschednote,timelyFilingSchedID,tmlyFlngSchdNt_tmlyFlngSchd1,timelyfilingsched,timelyFilingSchedID
timelyfilingschedvalidation,timelyFilingSchedID,tmlyFlngSchdVldtn_tmlyFlngSchd1,timelyfilingsched,timelyFilingSchedID
tradingpartnerconfigexclusion,tradingPartnerConfigID,trdngPrtnrCnfgxclsn_trdngPrtnrCnfg1,tradingpartnerconfig,tradingPartnerConfigID
tradingpartnerconfigpayermap,tradingPartnerConfigID,trdngPrtnrCnfgPyrMp_trdngPrtnrCnfg1,tradingpartnerconfig,tradingPartnerConfigID
tradingpartnerprofile,tradingPartnerID,trdngPrtnrPrfl_trdngPrtnr1,tradingpartner,tradingPartnerID
tradingpartnerprofileextid,tradingPartnerID,trdngPrtnrPrflxtD_trdngPrtnr1,tradingpartner,tradingPartnerID
tradingpartnerprofileextid,tradingPartnerProfileExtIDSetID,trdngPrtnrPrflxtD_trdngPrtnrPrflxtDSt1,tradingpartnerprofileextidset,tradingPartnerProfileExtIDSetID
tradingpartnerprofileextid,tradingPartnerProfileID,trdngPrtnrPrflxtD_trdngPrtnrPrfl1,tradingpartnerprofile,tradingPartnerProfileID
tradingpartnerprofileextidset,tradingPartnerID,trdngPrtnrPrflxtDSt_trdngPrtnr1,tradingpartner,tradingPartnerID
tradingpartnerprofileextidset,tradingPartnerProfileID,trdngPrtnrPrflxtDSt_trdngPrtnrPrfl1,tradingpartnerprofile,tradingPartnerProfileID
useraddress,userID,srddrss_srTbl1,usertable,userID
usercredential,userID,srCrdntl_srTbl1,usertable,userID
userdatasecuritygroup,dataSecurityGroupID,srDtScrtyGrp_dtScrtyGrp1,datasecuritygroup,dataSecurityGroupID
userdatasecuritygroup,userID,srDtScrtyGrp_srTbl1,usertable,userID
usergroupuser,userID,srGrpsr_srTbl1,usertable,userID
userpymntapprvlthresholddtl,userPymntApprvlThresholdID,srPymntpprvlThrshldDtl_srPymntpprvlThrshld1,userpymntapprvlthreshold,userPymntApprvlThresholdID
userpymntapprvlthrsddtlusergrp,userPymntApprvlThresholdDtlID,srPymntpprvlThrsdDtlsrGrp_srPymntpprvlThrshldDtl1,userpymntapprvlthresholddtl,userPymntApprvlThresholdDtlID
userqualitysettings,userID,srQltySttngs_srTbl1,usertable,userID
usersecurityfileuploaddetail,userSecurityFileUploadHeaderID,srScrtyFlpldDtl_srScrtyFlpldHdr1,usersecurityfileuploadheader,userSecurityFileUploadHeaderID
userskillassignfilequeuegrpref,userSkillAssignFileUploadHdrID,srSkllssgnFlQGrpRf_srSkllssgnFlpldHdr1,userskillassignfileuploadhdr,userSkillAssignFileUploadHdrID
userskillassignfileuploaddtl,userSkillAssignFileUploadHdrID,srSkllssgnFlpldDtl_srSkllssgnFlpldHdr1,userskillassignfileuploadhdr,userSkillAssignFileUploadHdrID
userskillassignref,queueGroupUserSkillAssignID,srSkllssgnRf_qGrpsrSkllssgn1,queuegroupuserskillassign,queueGroupUserSkillAssignID
usertelephone,userID,srTlphn_srTbl1,usertable,userID
utilattribsched,utilizationPlanID,tlttrbSchd_tlztnPln1,utilizationplan,utilizationPlanID
utilizationplanexternalid,utilizationPlanID,tlztnPlnxtrnlD_tlztnPln1,utilizationplan,utilizationPlanID
utilizationplansettings,utilizationPlanID,tlztnPlnSttngs_tlztnPln1,utilizationplan,utilizationPlanID
vendoraccounts,vendorID,vndrccnts_vndr1,vendor,vendorID
vendoraddress,vendorID,vndrddrss_vndr1,vendor,vendorID
vendorcontactaddress,contactNum,vndrCntctddrss_vndrCntctNm1,vendorcontactname,contactNum
vendorcontactaddress,departmentCode,vndrCntctddrss_vndrCntctNm1,vendorcontactname,departmentCode
vendorcontactaddress,vendorID,vndrCntctddrss_vndrCntctNm1,vendorcontactname,vendorID
vendorcontactdepartment,vendorID,vndrCntctDprtmnt_vndr1,vendor,vendorID
vendorcontactname,departmentCode,vndrCntctNm_vndrCntctDprtmnt1,vendorcontactdepartment,departmentCode
vendorcontactname,vendorID,vndrCntctNm_vndrCntctDprtmnt1,vendorcontactdepartment,vendorID
vendorcontactphone,contactNum,vndrCntctPhn_vndrCntctNm1,vendorcontactname,contactNum
vendorcontactphone,departmentCode,vndrCntctPhn_vndrCntctNm1,vendorcontactname,departmentCode
vendorcontactphone,vendorID,vndrCntctPhn_vndrCntctNm1,vendorcontactname,vendorID
vendordba,vendorID,vndrDB_vndr1,vendor,vendorID
vendordbaaddress,vendorAddressID,vndrDBddrss_vndrddrss1,vendoraddress,vendorAddressID
vendordbaaddress,vendorDBAID,vndrDBddrss_vndrDB1,vendordba,vendorDBAID
